set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
miss,32213,2,2192842,2194370,158,2192383,16,0,1065101558,1194083328,2,1,0,0,9905,3657,2301,219,0,0
miss,32358,0,2202011,2203353,378,2201983,16,0,1065101558,1194083328,2,4,10,10,353389,76003,30070,12370,15324,61561
miss,32358,1,2202011,2203639,378,2201983,16,0,1065101558,1194083328,2,1,0,0,28993,6327,2688,2929,0,0
miss,32358,2,2202011,2203925,378,2201983,16,0,1065101558,1194083328,2,1,0,0,9602,3227,2649,209,0,0
miss,32430,0,2206604,2208015,175,2207359,16,0,1065101558,1194083328,2,4,10,10,302349,67875,26295,7042,11067,39727
miss,32430,1,2206782,2208132,177,2207359,16,0,1065101558,1194083328,2,1,0,0,34447,11412,1576,4469,0,0
miss,32430,2,2206782,2208249,177,2207359,16,0,1065101558,1194083328,2,1,0,0,8585,2857,1524,205,0,0
miss,32430,3,2206958,2208366,176,2207359,16,0,1065101558,1194083328,2,1,0,0,11181,5749,1515,202,0,0
miss,33259,0,2259644,2261055,211,2260351,16,0,1065101558,1194083328,2,4,10,10,360371,72923,29530,12505,13760,58087
miss,33259,1,2259863,2261196,219,2260351,16,0,1065101558,1194083328,2,1,0,0,34177,8395,1329,4461,0,0
miss,33259,2,2259863,2261337,219,2260351,16,0,1065101558,1194083328,2,1,0,0,10946,5339,1291,204,0,0
miss,33781,0,2293195,2294549,194,2293759,16,0,1065101558,1194083328,2,4,10,10,329409,73423,19841,10905,11074,55855
miss,33781,1,2293195,2294682,194,2293759,16,0,1065101558,1194083328,2,1,0,0,14971,3413,1311,234,0,0
miss,33781,2,2293392,2294816,197,2293759,16,0,1065101558,1194083328,2,1,0,0,8041,3041,1291,201,0,0
miss,33949,0,2303804,2305215,201,2304511,16,0,1065101558,1194083328,2,4,10,10,300147,62231,21259,9734,5660,53272
miss,33949,1,2304011,2305349,203,2304511,16,0,1065101558,1194083328,2,1,0,0,32260,6256,1585,4471,0,0
miss,33949,2,2304011,2305484,203,2304511,16,0,1065101558,1194083328,2,1,0,0,11740,5891,1523,199,0,0
miss,34268,0,2324204,2325726,573,2324095,16,0,1065101558,1194083328,2,4,10,10,193925,46923,8917,7032,11082,34188
miss,34268,1,2324443,2325871,216,2324479,16,0,1065101558,1194083328,2,4,10,10,28596,3983,2394,74,275,15697
miss,34268,2,2324636,2326017,193,2324479,16,0,1065101558,1194083328,2,1,0,0,23458,3953,2355,1779,0,0
miss,34363,0,2330442,2331771,230,2331007,16,0,1065101558,1194083328,2,4,10,10,298923,63433,25930,10895,8369,53309
miss,34363,1,2330442,2331928,230,2331007,16,0,1065101558,1194083328,2,1,0,0,29503,4025,1587,4461,0,0
miss,34363,2,2330664,2332084,222,2331007,16,0,1065101558,1194083328,2,1,0,0,8953,3709,1533,219,0,0
miss,36552,0,2470546,2471898,182,2470399,16,0,1065101558,1194083328,2,4,10,10,362513,75146,29983,12485,12636,55693
miss,36552,1,2470546,2472019,182,2470399,16,0,1065101558,1194083328,2,1,0,0,26113,2452,2721,2926,0,0
miss,36552,2,2470727,2472139,181,2470783,16,0,1065101558,1194083328,2,4,10,10,25422,1989,2051,76,294,15825
miss,39680,0,2670450,2672007,412,2670847,16,0,1065101558,1194083328,2,4,10,10,384107,77408,34360,9752,16908,63837
miss,39680,1,2670867,2672283,417,2670847,16,0,1065101558,1194083328,2,1,0,0,29457,2313,2067,4471,0,0
miss,39680,2,2670867,2672559,417,2670847,16,0,1065101558,1194083328,2,1,0,0,7713,1973,2025,205,0,0
miss,40029,0,2693023,2694375,180,2693503,16,0,1065101558,1194083328,2,4,10,10,358865,81674,32273,8189,8343,55621
miss,40029,1,2693023,2694494,180,2693503,16,0,1065101558,1194083328,2,1,0,0,28277,2804,1355,4465,0,0
miss,40029,2,2693203,2694614,180,2693503,16,0,1065101558,1194083328,2,1,0,0,7781,2462,1301,211,0,0
miss,41087,0,2760709,2762057,185,2761087,16,0,1065101558,1194083328,2,4,10,10,352737,72722,26120,9760,13021,55811
miss,41087,1,2760709,2762179,185,2761087,16,0,1065101558,1194083328,2,1,0,0,29241,3012,2021,4459,0,0
miss,41087,2,2760894,2762301,185,2761087,16,0,1065101558,1194083328,2,1,0,0,8925,2647,1989,202,0,0
