set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,878,2,187409,188818,198,187903,16,0,1065101558,1194083328,2,1,0,0,8906,3316,1523,209,0,0
top,13622,0,1002764,1004175,229,1003519,16,0,1065101558,1194083328,2,4,10,10,248864,13236,30887,13664,3014,27420
top,13622,1,1002993,1004325,231,1003519,16,0,1065101558,1194083328,2,1,0,0,25243,2359,1328,4472,0,0
top,13622,2,1002993,1004475,231,1003519,16,0,1065101558,1194083328,2,1,0,0,7192,2042,1256,203,0,0
top,34365,0,2330442,2331771,230,2331007,16,0,1065101558,1194083328,2,4,10,10,223925,12219,28406,16320,3003,30631
top,34365,1,2330442,2331928,230,2331007,16,0,1065101558,1194083328,2,1,0,0,24113,3897,1573,4498,0,0
top,34365,2,2330664,2332084,222,2331007,16,0,1065101558,1194083328,2,1,0,0,13212,8088,1506,222,0,0
top,8301,0,662204,663615,237,662911,16,0,1065101558,1194083328,2,4,10,10,249643,19377,29229,16274,3027,27562
top,8301,1,662439,663773,235,662911,16,0,1065101558,1194083328,2,1,0,0,31822,8806,1302,4474,0,0
top,8301,2,662439,663932,235,662911,16,0,1065101558,1194083328,2,1,0,0,8313,3105,1267,210,0,0
top,30161,0,2061393,2062725,231,2061823,16,0,1065101558,1194083328,2,4,10,10,248409,18427,28655,13602,3033,27427
top,30161,1,2061393,2062875,231,2061823,16,0,1065101558,1194083328,2,1,0,0,22036,2233,1309,4484,0,0
top,30161,2,2061626,2063025,233,2061823,16,0,1065101558,1194083328,2,1,0,0,6885,2037,1254,209,0,0
top,15896,0,1148382,1149732,177,1149055,16,0,1065101558,1194083328,2,4,10,10,236329,21944,28617,13558,3028,25072
top,15896,1,1148382,1149849,177,1149055,16,0,1065101558,1194083328,2,1,0,0,20609,3045,1554,4485,0,0
top,15896,2,1148558,1149966,176,1149055,16,0,1065101558,1194083328,2,1,0,0,8205,2842,1492,205,0,0
top,8995,0,706604,708078,591,706687,16,0,1065101558,1194083328,2,4,10,10,234107,14643,29959,16356,3009,25177
top,8995,1,706762,708184,158,706687,16,0,1065101558,1194083328,2,1,0,0,25106,3800,2912,4498,0,0
top,8995,2,706762,708289,158,706687,16,0,1065101558,1194083328,2,1,0,0,10204,3598,2870,209,0,0
top,41089,0,2760709,2762057,185,2761087,16,0,1065101558,1194083328,2,4,10,10,252137,18925,32530,9747,3036,24903
top,41089,1,2760709,2762179,185,2761087,16,0,1065101558,1194083328,2,1,0,0,21119,2814,1988,4480,0,0
top,41089,2,2760894,2762301,185,2761087,16,0,1065101558,1194083328,2,1,0,0,8710,2586,1936,219,0,0
top,25533,0,1765162,1766549,159,1764991,16,0,1065101558,1194083328,2,4,10,10,265611,14793,43288,16292,5752,38515
top,25533,1,1765321,1766654,158,1765375,16,0,1065101558,1194083328,2,4,10,10,28906,3999,2286,94,283,16053
top,25533,2,1765321,1766760,158,1765375,16,0,1065101558,1194083328,2,1,0,0,20677,3881,2262,2938,0,0
top,20017,0,1412146,1413498,182,1412095,16,0,1065101558,1194083328,2,4,10,10,264711,18448,32508,16356,3006,27597
top,20017,1,1412146,1413619,182,1412095,16,0,1065101558,1194083328,2,1,0,0,28951,5045,2787,4490,0,0
top,20017,2,1412327,1413739,181,1412479,16,0,1065101558,1194083328,2,4,10,10,27006,2058,1978,118,293,17205
miss,187,0,143063,144396,215,143743,16,0,1065101558,1194083328,2,4,10,10,262501,18883,31010,16294,2996,24982
miss,187,1,143063,144537,215,143743,16,0,1065101558,1194083328,2,1,0,0,22608,2902,1324,4490,0,0
miss,187,2,143274,144679,211,143743,16,0,1065101558,1194083328,2,1,0,0,7402,2631,1256,221,0,0
miss,709,0,176395,177749,191,176767,16,0,1065101558,1194083328,2,4,10,10,247810,16749,31997,16274,3020,25123
miss,709,1,176395,177882,191,176767,16,0,1065101558,1194083328,2,1,0,0,23945,3313,2010,4484,0,0
miss,709,2,176395,178016,191,176767,16,0,1065101558,1194083328,2,1,0,0,8913,3124,1969,207,0,0
miss,878,0,187211,188549,203,187903,16,0,1065101558,1194083328,2,4,10,10,246179,19501,28769,13656,2998,24980
miss,878,1,187211,188684,203,187903,16,0,1065101558,1194083328,2,1,0,0,18428,3376,1542,1782,0,0
miss,878,2,187409,188818,198,187903,16,0,1065101558,1194083328,2,1,0,0,8906,3316,1523,209,0,0
miss,1195,0,207404,208926,573,207487,16,0,1065101558,1194083328,2,4,10,10,186169,6837,24593,13574,3017,22409
miss,1195,1,207643,209071,216,207487,16,0,1065101558,1194083328,2,1,0,0,19649,3899,3018,234,0,0
miss,1195,2,207836,209217,193,207871,16,0,1065101558,1194083328,2,4,10,10,27690,3692,2282,108,289,16245
miss,1291,0,213642,214971,230,214015,16,0,1065101558,1194083328,2,4,10,10,242299,14901,29983,16328,3423,25223
miss,1291,1,213642,215128,230,214015,16,0,1065101558,1194083328,2,1,0,0,27816,3924,2225,4482,0,0
miss,1291,2,213864,215284,222,214015,16,0,1065101558,1194083328,2,1,0,0,9720,3673,2160,208,0,0
miss,3482,0,353746,355219,182,353791,16,0,1065101558,1194083328,2,4,10,10,275923,26206,32842,16320,3053,27451
miss,3482,1,353746,355340,182,353791,16,0,1065101558,1194083328,2,1,0,0,28829,2220,5180,4466,0,0
miss,3482,2,353746,355460,182,353791,16,0,1065101558,1194083328,2,1,0,0,8576,1949,2619,204,0,0
miss,6608,0,553650,555207,412,553855,16,0,1065101558,1194083328,2,4,10,10,272411,18350,32587,16338,3013,28233
miss,6608,1,554067,555483,417,554239,16,0,1065101558,1194083328,2,4,10,10,29190,2309,2040,106,267,16263
miss,6608,2,554067,555759,417,554239,16,0,1065101558,1194083328,2,1,0,0,24495,2183,2044,4492,0,0
miss,6956,0,576223,577575,180,576895,16,0,1065101558,1194083328,2,4,10,10,241265,16702,30796,16302,3003,25204
miss,6956,1,576223,577694,180,576895,16,0,1065101558,1194083328,2,1,0,0,25181,2685,1304,4482,0,0
miss,6956,2,576403,577814,180,576895,16,0,1065101558,1194083328,2,1,0,0,7473,2454,1244,211,0,0
miss,8012,0,643724,645135,183,644479,16,0,1065101558,1194083328,2,4,10,10,265731,18798,33443,16320,3416,25371
miss,8012,1,643724,645257,183,644479,16,0,1065101558,1194083328,2,1,0,0,28123,2891,1310,4468,0,0
miss,8012,2,643724,645379,183,644479,16,0,1065101558,1194083328,2,1,0,0,7781,2565,1260,198,0,0
miss,8301,0,662204,663615,237,662911,16,0,1065101558,1194083328,2,4,10,10,249643,19377,29229,16274,3027,27562
miss,8301,1,662439,663773,235,662911,16,0,1065101558,1194083328,2,1,0,0,31822,8806,1302,4474,0,0
miss,8301,2,662439,663932,235,662911,16,0,1065101558,1194083328,2,1,0,0,8313,3105,1267,210,0,0
miss,8995,0,706604,708078,591,706687,16,0,1065101558,1194083328,2,4,10,10,234107,14643,29959,16356,3009,25177
miss,8995,1,706762,708184,158,706687,16,0,1065101558,1194083328,2,1,0,0,25106,3800,2912,4498,0,0
miss,8995,2,706762,708289,158,706687,16,0,1065101558,1194083328,2,1,0,0,10204,3598,2870,209,0,0
miss,9704,0,752136,753485,172,752767,16,0,1065101558,1194083328,2,4,10,10,251311,18317,31840,13610,3021,30694
miss,9704,1,752136,753595,172,752767,16,0,1065101558,1194083328,2,1,0,0,21657,2183,1304,4472,0,0
miss,9704,2,752136,753705,172,752767,16,0,1065101558,1194083328,2,1,0,0,6655,1931,1240,206,0,0
miss,9986,0,770206,771527,233,769663,16,0,1065101558,1194083328,2,4,10,10,254743,14696,26798,16328,3006,27758
miss,9986,1,770206,771678,233,769663,16,0,1065101558,1194083328,2,1,0,0,27488,3964,2344,4478,0,0
miss,9986,2,770430,771830,224,770815,16,0,1065101558,1194083328,2,4,10,10,27035,3677,1569,126,246,16317
miss,10522,0,804474,805829,201,804991,16,0,1065101558,1194083328,2,4,10,10,232855,11513,30942,10920,3021,30213
miss,10522,1,804474,805964,201,804991,16,0,1065101558,1194083328,2,1,0,0,25523,3286,1291,4476,0,0
miss,10522,2,804685,806098,211,804991,16,0,1065101558,1194083328,2,1,0,0,7909,3090,1283,206,0,0
miss,10810,0,822942,824301,178,823423,16,0,1065101558,1194083328,2,4,10,10,230285,17297,26019,13610,2999,27543
miss,10810,1,822942,824428,178,823423,16,0,1065101558,1194083328,2,1,0,0,20294,3703,1468,1790,0,0
miss,10810,2,823120,824554,178,823423,16,0,1065101558,1194083328,2,1,0,0,8468,3526,1460,204,0,0
miss,11329,0,855949,857409,305,856447,16,0,1065101558,1194083328,2,4,10,10,239037,19367,31558,13656,3030,25037
miss,11329,1,855949,857586,305,856447,16,0,1065101558,1194083328,2,1,0,0,30343,3191,1990,4486,0,0
miss,11329,2,855949,857763,305,856447,16,0,1065101558,1194083328,2,1,0,0,9435,3172,1978,217,0,0
miss,11749,0,882973,884329,210,882943,16,0,1065101558,1194083328,2,4,10,10,249681,16179,32497,16302,3009,27664
miss,11749,1,882973,884468,210,882943,16,0,1065101558,1194083328,2,1,0,0,29293,5273,2785,4482,0,0
miss,11749,2,883183,884608,210,883327,16,0,1065101558,1194083328,2,4,10,10,29300,2504,1997,93,284,16451
miss,12451,0,927836,929296,182,928255,16,0,1065101558,1194083328,2,4,10,10,258330,19388,31717,16338,3419,27819
miss,12451,1,928007,929416,171,928255,16,0,1065101558,1194083328,2,1,0,0,25839,3058,2009,4476,0,0
miss,12451,2,928007,929537,171,928255,16,0,1065101558,1194083328,2,1,0,0,8262,2763,1973,201,0,0
miss,13622,0,1002764,1004175,229,1003519,16,0,1065101558,1194083328,2,4,10,10,248864,13236,30887,13664,3014,27420
miss,13622,1,1002993,1004325,231,1003519,16,0,1065101558,1194083328,2,1,0,0,25243,2359,1328,4472,0,0
miss,13622,2,1002993,1004475,231,1003519,16,0,1065101558,1194083328,2,1,0,0,7192,2042,1256,203,0,0
miss,15061,0,1094710,1096219,266,1095295,16,0,1065101558,1194083328,2,4,10,10,245535,18198,31592,13592,3036,24765
miss,15061,1,1094710,1096401,266,1095295,16,0,1065101558,1194083328,2,1,0,0,26536,2204,2006,4482,0,0
miss,15061,2,1094710,1096583,266,1095295,16,0,1065101558,1194083328,2,1,0,0,8073,1915,1960,225,0,0
miss,15679,0,1134442,1135860,158,1134079,16,0,1065101558,1194083328,2,4,10,10,189205,12075,20025,12478,3038,22255
miss,15679,1,1134442,1135975,158,1134079,16,0,1065101558,1194083328,2,1,0,0,25140,3802,3006,4490,0,0
miss,15679,2,1134442,1136090,158,1134079,16,0,1065101558,1194083328,2,1,0,0,10143,3598,2928,203,0,0
miss,15821,0,1143611,1144953,378,1143679,16,0,1065101558,1194083328,2,4,10,10,233793,19612,31864,13818,3044,27673
miss,15821,1,1143611,1145239,378,1143679,16,0,1065101558,1194083328,2,1,0,0,21418,3402,2022,2942,0,0
miss,15896,0,1148382,1149732,177,1149055,16,0,1065101558,1194083328,2,4,10,10,236329,21944,28617,13558,3028,25072
miss,15896,1,1148382,1149849,177,1149055,16,0,1065101558,1194083328,2,1,0,0,20609,3045,1554,4485,0,0
miss,15896,2,1148558,1149966,176,1149055,16,0,1065101558,1194083328,2,1,0,0,8205,2842,1492,205,0,0
miss,16725,0,1201463,1202796,215,1202047,16,0,1065101558,1194083328,2,4,10,10,249232,18999,31131,16328,2992,27715
