set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,27863,0,1914349,1915811,284,1914751,16,0,1065101558,1194083328,2,4,10,10,318929,53497,26106,12440,13719,55749
top,27863,1,1914612,1915988,263,1914751,16,0,1065101558,1194083328,2,1,0,0,29054,3438,2035,1773,0,0
top,27863,2,1914612,1916166,263,1914751,16,0,1065101558,1194083328,2,1,0,0,8666,3015,1982,198,0,0
top,9702,0,752136,753486,171,752767,16,0,1065101558,1194083328,2,4,10,10,323962,48107,28633,13632,13770,56291
top,9702,1,752136,753596,171,752767,16,0,1065101558,1194083328,2,1,0,0,27170,2371,1338,1787,0,0
top,9702,2,752305,753707,169,752767,16,0,1065101558,1194083328,2,1,0,0,6960,2071,1302,208,0,0
top,27347,0,1881342,1882701,178,1881727,16,0,1065101558,1194083328,2,4,10,10,298315,52413,21008,12458,12471,55951
top,27347,1,1881342,1882828,178,1881727,16,0,1065101558,1194083328,2,1,0,0,30173,3881,2177,1777,0,0
top,27347,2,1881520,1882954,178,1881727,16,0,1065101558,1194083328,2,1,0,0,9705,3514,2138,195,0,0
top,41087,0,2760709,2762057,185,2761087,16,0,1065101558,1194083328,2,4,10,10,329649,51441,23814,9716,13827,53099
top,41087,1,2760709,2762179,185,2761087,16,0,1065101558,1194083328,2,1,0,0,26576,2920,2039,1775,0,0
top,41087,2,2760894,2762301,185,2761087,16,0,1065101558,1194083328,2,1,0,0,8840,2640,1988,202,0,0
top,40029,0,2693023,2694375,180,2693503,16,0,1065101558,1194083328,2,4,10,10,325641,51293,27414,9752,8365,53245
top,40029,1,2693023,2694494,180,2693503,16,0,1065101558,1194083328,2,1,0,0,28034,2837,1320,1773,0,0
top,40029,2,2693203,2694614,180,2693503,16,0,1065101558,1194083328,2,1,0,0,7742,2450,1282,209,0,0
top,20016,0,1412146,1413619,182,1412095,16,0,1065101558,1194083328,2,4,10,10,353685,48154,34823,12468,14182,58795
top,20016,1,1412327,1413739,181,1412479,16,0,1065101558,1194083328,2,4,10,10,29548,3902,2077,97,273,16018
top,20016,2,1412327,1413859,181,1412479,16,0,1065101558,1194083328,2,1,0,0,26678,2250,2045,1783,0,0
top,15677,0,1134442,1135827,170,1134079,16,0,1065101558,1194083328,2,4,10,10,219263,35296,11606,9732,9985,37713
top,15677,1,1134442,1135942,170,1134079,16,0,1065101558,1194083328,2,1,0,0,28849,3990,3048,1771,0,0
top,15677,2,1134623,1136056,181,1134847,16,0,1065101558,1194083328,2,4,10,10,28501,3920,2308,99,273,16056
top,15677,3,1134623,1136170,181,1134847,16,0,1065101558,1194083328,2,1,0,0,10035,3912,2300,231,0,0
top,15819,0,1143611,1144953,378,1143679,16,0,1065101558,1194083328,2,4,10,10,306515,46529,13142,9742,13795,60819
top,15819,1,1143611,1145239,378,1143679,16,0,1065101558,1194083328,2,1,0,0,29566,3521,2032,1772,0,0
top,16723,0,1201463,1202796,215,1202047,16,0,1065101558,1194083328,2,4,10,10,319721,51456,15037,12459,12887,62918
top,16723,1,1201463,1202937,215,1202047,16,0,1065101558,1194083328,2,1,0,0,36254,13559,1329,1776,0,0
top,16723,2,1201674,1203079,211,1202047,16,0,1065101558,1194083328,2,1,0,0,7792,2690,1298,204,0,0
top,32358,0,2202011,2203353,378,2201983,16,0,1065101558,1194083328,2,4,10,10,300027,49360,24367,9714,11505,52929
top,32358,1,2202011,2203639,378,2201983,16,0,1065101558,1194083328,2,1,0,0,31452,3562,2769,1775,0,0
top,32358,2,2202011,2203925,378,2201983,16,0,1065101558,1194083328,2,1,0,0,12318,5943,2686,208,0,0
top,15894,0,1148382,1149732,177,1149055,16,0,1065101558,1194083328,2,4,10,10,286329,43492,15244,9716,12636,42891
top,15894,1,1148382,1149849,177,1149055,16,0,1065101558,1194083328,2,1,0,0,25937,4730,1569,1772,0,0
top,15894,2,1148558,1149966,176,1149055,16,0,1065101558,1194083328,2,1,0,0,8336,2862,1518,195,0,0
top,17243,0,1234795,1236149,194,1235455,16,0,1065101558,1194083328,2,4,10,10,287877,43833,20231,13587,9943,38355
top,17243,1,1234795,1236282,194,1235455,16,0,1065101558,1194083328,2,1,0,0,30722,4946,1328,1781,0,0
top,17243,2,1234992,1236416,197,1235455,16,0,1065101558,1194083328,2,1,0,0,7932,2994,1290,200,0,0
top,8010,0,643724,645135,183,644479,16,0,1065101558,1194083328,2,4,10,10,319609,48526,24110,9760,13770,50457
top,8010,1,643909,645257,185,644479,16,0,1065101558,1194083328,2,1,0,0,36365,8355,1329,1779,0,0
top,8010,2,643909,645379,185,644479,16,0,1065101558,1194083328,2,1,0,0,8099,2652,1304,196,0,0
top,27059,0,1862874,1864364,201,1863295,16,0,1065101558,1194083328,2,4,10,10,325895,54674,28754,13328,9862,55541
top,27059,1,1863085,1864498,211,1863295,16,0,1065101558,1194083328,2,1,0,0,28926,3457,2058,1771,0,0
top,27059,2,1863085,1864633,211,1863295,16,0,1065101558,1194083328,2,1,0,0,8766,3081,1997,194,0,0
top,11747,0,882973,884327,209,882943,16,0,1065101558,1194083328,2,4,10,10,297453,43126,19172,12450,9949,51649
