set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
miss,1290,0,213642,214971,230,214015,16,0,1065101558,1194083328,2,4,10,10,289837,49745,5700,12445,16377,45212
miss,1290,1,213642,215128,230,214015,16,0,1065101558,1194083328,2,1,0,0,30759,4108,2230,2915,0,0
miss,1290,2,213864,215284,222,214015,16,0,1065101558,1194083328,2,1,0,0,9815,3740,2172,198,0,0
miss,3480,0,353746,355219,182,353791,16,0,1065101558,1194083328,2,4,10,10,313983,42641,6040,12489,16417,56094
miss,3480,1,353746,355340,182,353791,16,0,1065101558,1194083328,2,1,0,0,31346,5085,2756,1782,0,0
miss,3480,2,353746,355460,182,353791,16,0,1065101558,1194083328,2,1,0,0,8288,2084,2636,201,0,0
miss,6607,0,553650,555207,412,553855,16,0,1065101558,1194083328,2,4,10,10,331169,51343,4841,12460,17673,58794
miss,6607,1,554067,555483,417,554239,16,0,1065101558,1194083328,2,4,10,10,31766,2320,2091,91,276,18774
miss,6607,2,554067,555759,417,554239,16,0,1065101558,1194083328,2,1,0,0,27228,2344,2112,1781,0,0
miss,6955,0,576223,577575,180,576895,16,0,1065101558,1194083328,2,4,10,10,309695,48746,4203,12435,13772,56274
miss,6955,1,576223,577694,180,576895,16,0,1065101558,1194083328,2,1,0,0,28034,2881,1348,1762,0,0
miss,6955,2,576403,577814,180,576895,16,0,1065101558,1194083328,2,1,0,0,7684,2549,1299,189,0,0
miss,8011,0,643724,645135,183,644479,16,0,1065101558,1194083328,2,4,10,10,300315,51251,4335,9742,13648,48182
miss,8011,1,643909,645257,185,644479,16,0,1065101558,1194083328,2,1,0,0,28502,3018,1379,1764,0,0
miss,8011,2,643909,645379,185,644479,16,0,1065101558,1194083328,2,1,0,0,7999,2663,1276,193,0,0
miss,8300,0,662204,663615,237,662911,16,0,1065101558,1194083328,2,4,10,10,290395,45252,4892,12445,13664,42285
miss,8300,1,662439,663773,236,662911,16,0,1065101558,1194083328,2,1,0,0,29224,3505,1344,1766,0,0
miss,8300,2,662439,663932,236,662911,16,0,1065101558,1194083328,2,1,0,0,8418,3145,1274,195,0,0
miss,8994,0,706762,708149,159,706687,16,0,1065101558,1194083328,2,4,10,10,301751,52514,5968,12435,11050,45032
miss,8994,1,706921,708254,158,707071,16,0,1065101558,1194083328,2,4,10,10,28665,4072,2319,93,302,15976
miss,8994,2,706921,708360,158,707071,16,0,1065101558,1194083328,2,1,0,0,28411,3892,2268,1784,0,0
miss,9703,0,752136,753486,171,752767,16,0,1065101558,1194083328,2,4,10,10,304155,48166,4467,13584,11082,53291
miss,9703,1,752136,753596,171,752767,16,0,1065101558,1194083328,2,1,0,0,27138,2419,1380,1772,0,0
miss,9703,2,752305,753707,169,752767,16,0,1065101558,1194083328,2,1,0,0,6954,2083,1278,201,0,0
miss,9985,0,770206,771527,233,769663,16,0,1065101558,1194083328,2,4,10,10,289557,49794,5615,12445,11058,53847
miss,9985,1,770206,771678,233,769663,16,0,1065101558,1194083328,2,1,0,0,30017,4074,2379,1772,0,0
miss,9985,2,770430,771830,224,770815,16,0,1065101558,1194083328,2,4,10,10,29503,3725,1575,94,300,18693
miss,10521,0,804474,805829,201,804991,16,0,1065101558,1194083328,2,4,10,10,286941,49348,4291,9745,11030,50653
miss,10521,1,804474,805964,201,804991,16,0,1065101558,1194083328,2,1,0,0,28411,3480,1357,1780,0,0
