set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
miss,20016,2,1412327,1413739,181,1412479,16,0,1065101558,1194083328,2,4,10,10,25806,2060,1975,98,284,16095
miss,23143,0,1612050,1613608,406,1612543,16,0,1065101558,1194083328,2,4,10,10,264931,18241,31648,13566,3033,30867
miss,23143,1,1612050,1613885,406,1612543,16,0,1065101558,1194083328,2,1,0,0,26139,2227,2022,4478,0,0
miss,23143,2,1612050,1614161,406,1612543,16,0,1065101558,1194083328,2,1,0,0,7465,1942,1932,201,0,0
miss,23492,0,1634623,1635975,180,1635199,16,0,1065101558,1194083328,2,4,10,10,258787,19584,31371,12432,2995,27632
miss,23492,1,1634623,1636094,180,1635199,16,0,1065101558,1194083328,2,1,0,0,25125,2701,1308,4490,0,0
miss,23492,2,1634803,1636214,180,1635199,16,0,1065101558,1194083328,2,1,0,0,7297,2455,1250,212,0,0
miss,24549,0,1702309,1703657,185,1702783,16,0,1065101558,1194083328,2,4,10,10,240713,21688,31289,12468,3020,25034
miss,24549,1,1702309,1703779,185,1702783,16,0,1065101558,1194083328,2,1,0,0,24802,2797,1316,4470,0,0
miss,24549,2,1702494,1703901,185,1702783,16,0,1065101558,1194083328,2,1,0,0,7478,2637,1265,203,0,0
miss,24840,0,1720839,1722173,235,1721215,16,0,1065101558,1194083328,2,4,10,10,249467,19485,33896,13628,3050,25030
miss,24840,1,1720839,1722332,235,1721215,16,0,1065101558,1194083328,2,1,0,0,27442,3445,2012,4472,0,0
miss,24840,2,1720839,1722490,235,1721215,16,0,1065101558,1194083328,2,1,0,0,11415,3072,1949,210,0,0
miss,25532,0,1765162,1766549,159,1764991,16,0,1065101558,1194083328,2,4,10,10,255989,17390,30420,12485,13930,25167
miss,25532,1,1765321,1766654,158,1765375,16,0,1065101558,1194083328,2,4,10,10,35663,10638,2282,93,299,16048
miss,25532,2,1765321,1766760,158,1765375,16,0,1065101558,1194083328,2,1,0,0,17969,3889,2252,2942,0,0
miss,26240,0,1810536,1811886,171,1811071,16,0,1065101558,1194083328,2,4,10,10,253116,18418,31171,10910,3032,25015
miss,26240,1,1810536,1811996,171,1811071,16,0,1065101558,1194083328,2,1,0,0,27073,2236,1294,4484,0,0
miss,26240,2,1810705,1812107,169,1811071,16,0,1065101558,1194083328,2,1,0,0,7236,2243,1291,220,0,0
miss,26521,0,1828364,1829775,227,1827967,16,0,1065101558,1194083328,2,4,10,10,236899,11904,23908,13592,2987,27499
miss,26521,1,1828606,1829927,233,1829119,16,0,1065101558,1194083328,2,4,10,10,32292,6651,1636,118,272,16445
miss,26521,2,1828606,1830078,233,1829119,16,0,1065101558,1194083328,2,1,0,0,25729,3877,1614,4474,0,0
miss,27060,0,1862874,1864363,190,1863295,16,0,1065101558,1194083328,2,4,10,10,238616,19328,29121,13602,3037,22421
miss,27060,1,1862874,1864498,190,1863295,16,0,1065101558,1194083328,2,1,0,0,25885,3265,2015,4476,0,0
miss,27060,2,1862874,1864632,190,1863295,16,0,1065101558,1194083328,2,1,0,0,8573,3037,1963,211,0,0
miss,27348,0,1881342,1882701,178,1881727,16,0,1065101558,1194083328,2,4,10,10,234711,17250,26390,9738,3012,25017
miss,27348,1,1881342,1882827,178,1881727,16,0,1065101558,1194083328,2,1,0,0,24621,3716,2176,4482,0,0
miss,27348,2,1881342,1882952,178,1881727,16,0,1065101558,1194083328,2,1,0,0,9598,3504,2100,202,0,0
miss,27865,0,1914349,1915811,284,1914751,16,0,1065101558,1194083328,2,4,10,10,245680,19568,29040,12450,3018,27713
miss,27865,1,1914612,1915988,263,1914751,16,0,1065101558,1194083328,2,1,0,0,21429,3239,2010,4492,0,0
miss,27865,2,1914612,1916166,263,1914751,16,0,1065101558,1194083328,2,1,0,0,9328,3615,1964,224,0,0
miss,28284,0,1941164,1942590,585,1941247,16,0,1065101558,1194083328,2,4,10,10,244883,18845,32419,12441,3036,24841
miss,28284,1,1941373,1942729,210,1941247,16,0,1065101558,1194083328,2,1,0,0,27309,2800,2717,4500,0,0
miss,28284,2,1941373,1942868,210,1941247,16,0,1065101558,1194083328,2,1,0,0,9364,2480,2667,206,0,0
miss,28986,0,1986236,1987575,182,1986943,16,0,1065101558,1194083328,2,4,10,10,247119,19133,31008,12495,3014,27538
miss,28986,1,1986236,1987696,182,1986943,16,0,1065101558,1194083328,2,1,0,0,25625,5750,1328,4494,0,0
miss,28986,2,1986407,1987816,171,1986943,16,0,1065101558,1194083328,2,1,0,0,7624,2760,1249,212,0,0
miss,30159,0,2061164,2062575,229,2061823,16,0,1065101558,1194083328,2,4,10,10,242659,12879,31090,8210,3018,30577
miss,30159,1,2061393,2062725,231,2061823,16,0,1065101558,1194083328,2,1,0,0,28299,4975,1320,4464,0,0
miss,30159,2,2061393,2062875,231,2061823,16,0,1065101558,1194083328,2,1,0,0,7605,2017,1255,199,0,0
miss,31597,0,2153110,2154619,269,2153599,16,0,1065101558,1194083328,2,4,10,10,247011,15898,32415,12483,3011,27471
miss,31597,1,2153382,2154802,272,2153599,16,0,1065101558,1194083328,2,1,0,0,26259,2208,2018,4498,0,0
miss,31597,2,2153382,2154984,272,2153599,16,0,1065101558,1194083328,2,1,0,0,7977,1976,1950,211,0,0
miss,32215,0,2192842,2194224,170,2192383,16,0,1065101558,1194083328,2,4,10,10,150613,9540,13352,10884,3023,25110
miss,32215,1,2192842,2194338,170,2192383,16,0,1065101558,1194083328,2,1,0,0,22030,3876,2338,2938,0,0
miss,32215,2,2193023,2194452,181,2193535,16,0,1065101558,1194083328,2,4,10,10,27418,3656,1590,100,267,16307
miss,32358,0,2202011,2203416,378,2201983,16,0,1065101558,1194083328,2,4,10,10,251787,22312,27374,13602,3031,27771
miss,32358,1,2202011,2203724,378,2201983,16,0,1065101558,1194083328,2,1,0,0,21819,3488,2717,4478,0,0
miss,32431,0,2206604,2208015,175,2207359,16,0,1065101558,1194083328,2,4,10,10,214031,13771,23293,10902,3380,22629
miss,32431,1,2206782,2208132,177,2207359,16,0,1065101558,1194083328,2,1,0,0,23551,5844,1527,2932,0,0
miss,32431,2,2206782,2208249,177,2207359,16,0,1065101558,1194083328,2,1,0,0,8455,2860,1467,202,0,0
miss,32431,3,2206958,2208366,176,2207359,16,0,1065101558,1194083328,2,1,0,0,7828,2837,1437,190,0,0
miss,33261,0,2259863,2261196,215,2260351,16,0,1065101558,1194083328,2,4,10,10,248821,16521,31009,13610,3015,24871
miss,33261,1,2259863,2261337,215,2260351,16,0,1065101558,1194083328,2,1,0,0,22529,2815,1313,4488,0,0
miss,33261,2,2260074,2261479,211,2260351,16,0,1065101558,1194083328,2,1,0,0,7749,2795,1282,222,0,0
miss,33781,0,2293004,2294415,200,2293759,16,0,1065101558,1194083328,2,4,10,10,252847,16590,31385,13610,2995,25009
miss,33781,1,2293195,2294549,194,2293759,16,0,1065101558,1194083328,2,1,0,0,23538,3377,1308,4475,0,0
miss,33781,2,2293195,2294682,194,2293759,16,0,1065101558,1194083328,2,1,0,0,8338,3089,1261,204,0,0
miss,33950,0,2303804,2305215,201,2304511,16,0,1065101558,1194083328,2,4,10,10,226843,14078,32124,10884,3031,25052
miss,33950,1,2304011,2305349,203,2304511,16,0,1065101558,1194083328,2,1,0,0,24014,3435,1543,4486,0,0
miss,33950,2,2304011,2305484,203,2304511,16,0,1065101558,1194083328,2,1,0,0,8884,3196,1476,203,0,0
miss,34269,0,2324204,2325640,573,2324095,16,0,1065101558,1194083328,2,4,10,10,165593,6752,17067,9786,3053,27857
miss,34269,1,2324443,2325776,239,2324479,16,0,1065101558,1194083328,2,4,10,10,30118,3898,2371,94,276,16113
miss,34269,2,2324443,2325912,239,2324479,16,0,1065101558,1194083328,2,1,0,0,13335,3777,2320,240,0,0
miss,34364,0,2330442,2331771,230,2331007,16,0,1065101558,1194083328,2,4,10,10,218471,4167,28501,13628,3038,27632
miss,34364,1,2330442,2331928,230,2331007,16,0,1065101558,1194083328,2,1,0,0,26595,3855,1530,4476,0,0
miss,34364,2,2330664,2332084,222,2331007,16,0,1065101558,1194083328,2,1,0,0,8772,3674,1482,217,0,0
miss,36554,0,2470546,2471898,182,2470399,16,0,1065101558,1194083328,2,4,10,10,252591,21334,32386,13566,3017,25029
miss,36554,1,2470546,2472019,182,2470399,16,0,1065101558,1194083328,2,1,0,0,29409,2272,2740,4484,0,0
miss,36554,2,2470727,2472139,181,2470783,16,0,1065101558,1194083328,2,4,10,10,42579,2288,2055,98,275,19143
miss,39681,0,2670450,2672007,412,2670847,16,0,1065101558,1194083328,2,4,10,10,259245,18319,31593,13576,3023,25081
miss,39681,1,2670867,2672283,417,2670847,16,0,1065101558,1194083328,2,1,0,0,29392,2167,1997,4496,0,0
miss,39681,2,2670867,2672559,417,2670847,16,0,1065101558,1194083328,2,1,0,0,7823,2108,2025,213,0,0
miss,40029,0,2693023,2694375,180,2693503,16,0,1065101558,1194083328,2,4,10,10,249523,16276,31148,13620,3001,24916
miss,40029,1,2693023,2694494,180,2693503,16,0,1065101558,1194083328,2,1,0,0,22222,2762,1328,4486,0,0
miss,40029,2,2693203,2694614,180,2693503,16,0,1065101558,1194083328,2,1,0,0,7335,2442,1253,219,0,0
miss,41088,0,2760709,2762057,185,2761087,16,0,1065101558,1194083328,2,4,10,10,253285,16303,32595,10892,3024,30414
miss,41088,1,2760709,2762179,185,2761087,16,0,1065101558,1194083328,2,1,0,0,18279,2794,2022,1790,0,0
miss,41088,2,2760894,2762301,185,2761087,16,0,1065101558,1194083328,2,1,0,0,11784,2620,4568,207,0,0
