set,block,dsp_us,cycle_us,input_cycles,comp_cycles,harmony_cycles,delay_cycles,reverb_cycles,master_cycles,new_grains,active_grains,source_grains,grain_samples,model_lookups,model_expensive,model_warp_us,formant_changed,pitch_changed,track_state,fallback,recovery,fir_computed,fir_reused,deferred_slices
top,126128,2824,2950,6527,54299,809270,13152,46983,7127,3,3,0,1089,3,1,610.24,1,0,2,1,0,0,0,3
top,84815,2604,2707,6499,57711,750906,13284,34731,5399,3,3,0,1073,3,1,553.46,1,0,2,1,0,0,0,3
top,129257,2757,2882,6475,25339,841786,15483,28177,5411,3,3,0,2445,3,1,634.56,1,0,2,1,0,0,0,3
top,93053,2788,2922,6495,54471,816425,13284,37339,5379,3,3,0,1089,3,2,625.35,1,0,2,1,0,0,0,3
top,144073,2632,2757,6387,57047,771778,13100,26987,5359,3,3,0,1097,3,1,569.81,1,0,2,1,0,0,0,3
top,195879,2788,2903,6411,22581,790962,12891,30956,5511,3,3,0,1279,3,1,516.50,1,0,2,1,0,0,0,3
top,24839,2624,2698,8155,68607,732214,12959,35709,5335,3,3,0,1413,3,1,500.97,1,0,2,1,0,0,0,3
top,40028,2600,2718,6459,59525,743430,12891,29887,5303,3,3,0,1083,3,1,552.29,1,0,2,1,0,0,0,3
top,96180,2614,2738,6451,25075,790946,12783,28679,5419,2,2,0,1670,2,1,559.93,1,0,2,1,0,0,0,2
top,206214,2721,2818,8839,58401,779346,12951,44421,5411,3,3,0,1227,3,1,566.95,1,0,2,1,0,0,0,3
top,11747,2661,2778,6403,53739,782026,13367,24447,5375,3,3,0,1263,3,2,615.48,1,0,2,1,0,0,0,3
top,56537,2629,2748,6499,53885,765430,12647,33185,5303,3,3,0,1261,3,2,588.60,1,0,2,1,0,0,0,3
top,130663,2834,2938,6506,60413,772054,15683,38937,5403,3,3,0,1113,3,1,534.83,1,0,2,1,0,0,0,3
top,175740,2627,2756,6399,56607,759426,13123,33011,5339,3,3,0,1425,3,1,536.78,1,0,2,1,0,0,0,3
top,41375,2763,2878,10043,76131,778606,12699,30470,5311,3,3,0,1413,3,1,546.70,1,0,2,1,0,0,0,3
top,206503,2685,2788,6611,59157,714134,12750,30031,5415,3,3,0,1077,3,1,501.37,1,0,2,1,0,0,0,3
top,6606,2661,2775,6527,28337,813510,12755,29583,5371,3,3,0,2495,3,2,668.65,1,0,2,1,0,0,0,3
top,3479,2771,2901,6463,57155,807589,13159,38315,5443,3,3,0,1091,3,1,604.90,1,0,2,1,0,0,0,3
top,26239,2717,2836,6483,57457,784110,15715,37163,5255,3,3,0,1025,3,1,550.76,1,0,2,1,0,0,0,3
top,99283,2607,2741,6399,54533,766950,12747,33217,5315,3,3,0,1003,3,1,538.72,1,0,2,1,0,0,0,3
top,190902,2620,2720,6539,56963,744286,13284,38719,5339,3,3,0,1263,3,2,556.67,1,0,2,1,0,0,0,3
top,51395,2739,2857,6543,23015,819670,12803,32221,5339,3,3,0,2487,3,2,667.74,1,0,2,1,0,0,0,3
top,73074,2638,2764,6479,58840,767210,12867,24059,5243,3,3,0,1261,3,2,607.83,1,0,2,1,0,0,0,3
top,175453,2691,2802,6491,59775,779069,12759,32883,5311,3,3,0,1113,3,1,580.05,1,0,2,1,0,0,0,3
top,86165,2647,2729,13347,66405,747922,13227,35249,5387,3,3,0,1419,3,1,536.55,1,0,2,1,0,0,0,3
top,182633,2839,2933,6555,56127,811518,13492,38343,5371,3,3,0,1089,3,2,624.45,1,0,2,1,0,0,0,3
top,140971,2681,2795,6387,22167,831530,12731,25041,5367,3,3,0,2505,3,1,627.46,1,0,2,1,0,0,0,3
top,23142,2731,2842,8867,22355,816014,12831,26765,5439,3,3,0,2439,3,1,606.00,1,0,2,1,0,0,0,3
top,102023,2605,2751,6479,57622,745078,12695,30647,5403,3,3,0,1123,3,1,559.51,1,0,2,1,0,0,0,3
top,123361,2601,2748,6447,57397,757686,13075,28835,5327,3,3,0,1247,3,1,541.41,1,0,2,1,0,0,0,3
top,119735,2615,2741,6359,53851,773642,12779,30789,5335,3,3,0,1339,3,1,567.35,1,0,2,1,0,0,0,3
top,67933,2682,2794,6415,23109,829010,12915,27204,5403,3,3,0,2487,3,1,642.89,1,0,2,1,0,0,0,3
top,117863,2792,2934,9079,53905,743886,13072,30533,5399,3,3,0,2013,3,1,539.98,1,0,2,1,0,0,0,3
top,157509,2777,2859,6355,22339,814612,12762,42943,7702,3,3,0,2505,3,1,574.59,1,0,2,1,0,0,0,3
top,78570,2592,2710,6511,57267,747778,12715,27821,5399,3,3,0,1283,3,1,518.27,1,0,2,1,0,0,0,3
top,57239,2607,2749,6403,54663,755366,13367,35443,5243,3,3,0,1095,3,1,553.66,1,0,2,1,0,0,0,3
top,90870,2672,2777,6807,57289,746398,12939,38265,5399,3,3,0,1421,3,1,545.28,1,0,2,1,0,0,0,3
top,174047,2625,2730,6428,22578,797222,12859,30473,5375,3,3,0,2505,3,1,566.44,1,0,2,1,0,0,0,3
top,192779,2697,2778,6503,53693,781837,12699,46505,5283,3,3,0,1377,3,1,534.12,1,0,2,1,0,0,0,3
top,100099,2638,2802,6451,53983,766442,13080,35295,5375,3,3,0,1207,3,1,509.57,1,0,2,1,0,0,0,3
top,157859,2668,2804,13366,67505,732278,13342,51751,5319,3,3,0,1065,3,1,463.08,1,0,2,1,0,0,0,3
top,106823,2605,2769,6523,54959,733258,13095,32457,5351,3,3,0,1247,3,1,535.91,1,0,2,1,0,0,0,3
top,51740,2710,2857,6439,54520,794606,15827,29579,5291,3,3,0,1073,3,1,537.19,1,0,2,1,0,0,0,3
top,109590,2802,2905,6463,54663,832370,13103,32371,5359,3,3,0,1869,3,2,654.32,1,0,2,1,0,0,0,3
top,185761,2677,2759,6431,35947,801714,12691,31789,5363,3,3,0,2491,3,1,624.46,1,0,2,1,0,0,0,3
top,9703,2789,2908,6463,57141,776614,12723,23831,5375,3,3,0,1021,3,1,570.78,1,0,2,1,0,0,0,3
top,146814,2644,2754,6403,57283,749002,13303,49695,5315,3,3,0,1065,3,1,515.39,1,0,2,1,0,0,0,3
top,68279,2664,2759,6419,65483,764910,13103,33531,5351,3,3,0,1065,3,1,561.36,1,0,2,1,0,0,0,3
top,147989,2749,2951,6435,57252,783186,12727,39239,5331,3,3,0,1365,3,1,537.69,1,0,2,1,0,0,0,3
top,48269,2840,2952,7807,63995,829805,12760,27195,5323,3,3,0,1089,3,1,591.33,1,0,2,1,0,0,0,3
top,71029,2676,2798,6423,54423,777054,13195,34443,5347,3,3,0,1051,3,1,590.32,1,0,2,1,0,0,0,3
top,170919,2932,3035,6567,59939,827214,12715,29791,5407,3,3,0,1089,3,1,586.15,1,0,2,1,0,0,0,3
top,144887,2594,2717,9127,56641,744230,12779,35279,5383,3,3,0,1133,3,1,527.19,1,0,2,1,0,0,0,3
top,45497,2622,2753,6503,54753,743778,15711,34773,5335,3,3,0,1283,3,1,491.96,1,0,2,1,0,0,0,3
top,106302,2628,2742,16591,37099,732410,16055,37256,5295,3,3,0,1293,3,1,512.99,1,0,2,1,0,0,0,3
top,69629,2696,2785,6459,59904,771050,13144,38247,5319,3,3,0,1419,3,1,536.24,1,0,2,1,0,0,0,3
top,58410,2633,2744,6518,53399,772850,12655,30020,5295,3,3,0,1373,3,1,557.92,1,0,2,1,0,0,0,3
top,142379,2644,2762,6395,54433,764658,12739,38425,5387,3,3,0,1113,3,1,553.59,1,0,2,1,0,0,0,3
top,10519,2615,2733,6478,56725,748874,12947,30034,5266,3,3,0,1209,3,1,543.99,1,0,2,1,0,0,0,3
top,196399,2630,2730,6423,58863,741638,13127,40943,5427,3,3,0,1147,3,1,509.78,1,0,2,1,0,0,0,3
top,30158,2819,2959,9155,72659,778798,14319,40311,5307,3,3,0,1385,3,1,571.95,1,0,2,1,0,0,0,3
top,142667,2716,2812,6423,62433,770118,13304,41389,5399,3,3,0,1423,3,1,556.05,1,0,2,1,0,0,0,3
top,146100,2622,2754,6507,53888,765690,12810,30210,5306,3,3,0,1211,3,1,534.66,1,0,2,1,0,0,0,3
top,141319,2616,2750,6411,59867,752666,13059,37923,5359,3,3,0,1073,3,1,548.41,1,0,2,1,0,0,0,3
top,168733,2609,2741,6399,56647,729235,12758,51531,5423,3,3,0,1391,3,1,472.43,1,0,2,1,0,0,0,3
top,199170,2775,2894,11635,62108,796566,13239,34651,5335,3,3,0,1869,3,2,648.27,1,0,2,1,0,0,0,3
top,118560,2628,2753,8575,61507,747938,12747,38519,5487,3,3,0,1083,3,1,483.87,1,0,2,1,0,0,0,3
top,89766,2653,2751,6483,56507,771874,12707,26907,5507,3,3,0,1251,3,1,543.35,1,0,2,1,0,0,0,3
top,81342,2717,2809,8011,54575,778546,12778,24375,5283,3,3,0,1089,3,1,578.01,1,0,2,1,0,0,0,3
top,160609,2712,2837,8247,60139,784169,13240,37792,5315,3,3,0,1017,3,1,559.42,1,0,2,1,0,0,0,3
top,53089,2660,2786,12291,58639,755666,13135,30642,5371,3,3,0,1421,3,1,529.88,1,0,2,1,0,0,0,3
top,112719,2714,2833,6439,22343,838994,12826,26641,5463,3,3,0,2511,3,1,644.98,1,0,2,1,0,0,0,3
top,137844,2711,2845,6483,57201,802562,12679,27213,5399,3,3,0,1089,3,2,631.18,1,0,2,1,0,0,0,3
top,36553,2776,2897,6479,54427,825773,13287,29351,5363,3,3,0,1093,3,2,653.32,1,0,2,1,0,0,0,3
top,154381,2743,2854,6495,54455,800582,12674,32867,5411,3,3,0,1089,3,1,592.14,1,0,2,1,0,0,0,3
top,168167,2812,2938,6423,54373,774678,12947,31765,5379,3,3,0,1209,3,2,564.12,1,0,2,1,0,0,0,3
top,54492,2714,2827,15687,60627,749094,13102,35255,7979,3,3,0,933,3,1,536.19,1,0,2,1,0,0,0,3
top,64805,2712,2836,6439,54379,794582,12739,35664,5383,3,3,0,1087,3,2,629.89,1,0,2,1,0,0,0,3
top,6953,2682,2774,6507,54436,773066,12751,33135,5279,3,3,0,1083,3,1,556.81,1,0,2,1,0,0,0,3
top,24548,2597,2725,6887,56928,737378,12723,42876,5283,3,3,0,1113,3,1,552.23,1,0,2,1,0,0,0,3
top,115820,2710,2821,6543,54387,810234,12691,25201,5299,3,3,0,1001,3,1,547.33,1,0,2,1,0,0,0,3
miss,1972,1961,2125,11571,8065,480944,14267,50773,5363,1,1,0,453,1,1,201.78,1,0,2,1,0,0,0,3
miss,185,2481,2610,6447,23476,734082,15699,33292,5331,3,3,0,1285,3,1,546.69,1,0,2,1,0,0,0,3
miss,707,2546,2657,6459,54513,743113,13215,26883,5283,3,3,0,1173,3,1,530.16,1,0,2,1,0,0,0,3
miss,875,2297,2420,6451,23335,674666,12959,30205,5363,3,3,0,1211,3,1,518.79,1,0,2,1,0,0,0,3
miss,1194,2001,2119,6451,4587,582482,12715,30145,5343,3,3,0,1967,3,2,517.32,1,0,2,1,0,0,0,3
miss,1289,2570,2708,6395,59248,718254,12807,46811,5355,3,3,0,1431,3,1,527.57,1,0,2,1,0,0,0,3
miss,3479,2771,2901,6463,57155,807589,13159,38315,5443,3,3,0,1091,3,1,604.90,1,0,2,1,0,0,0,3
miss,3623,1486,1617,6458,60357,237255,13091,30933,5431,1,1,0,319,1,0,41.19,0,1,2,1,0,0,0,4
miss,6606,2661,2775,6527,28337,813510,12755,29583,5371,3,3,0,2495,3,2,668.65,1,0,2,1,0,0,0,3
miss,6953,2682,2774,6507,54436,773066,12751,33135,5279,3,3,0,1083,3,1,556.81,1,0,2,1,0,0,0,3
miss,7639,1477,1597,6527,57206,319566,13579,37959,5351,1,1,0,403,1,1,155.18,1,0,2,0,0,0,0,3
miss,8011,2590,2712,6459,54463,763621,12847,24411,5339,3,3,0,1113,3,1,556.81,1,0,2,1,0,0,0,3
miss,8300,2482,2607,6471,54188,718114,12703,26463,8191,3,3,0,1419,3,1,479.53,1,0,2,1,0,0,0,3
miss,8994,2481,2592,9247,54375,704554,13255,30539,5247,3,3,0,953,3,2,506.71,1,0,2,1,0,0,0,3
miss,9703,2789,2908,6463,57141,776614,12723,23831,5375,3,3,0,1021,3,1,570.78,1,0,2,1,0,0,0,3
miss,9983,2514,2638,6455,53635,714326,12775,35979,8007,3,3,0,1389,3,1,525.09,1,0,2,1,0,0,0,3
miss,10519,2615,2733,6478,56725,748874,12947,30034,5266,3,3,0,1209,3,1,543.99,1,0,2,1,0,0,0,3
miss,10809,2526,2643,6567,53716,720930,12791,37351,5447,3,3,0,1071,3,1,473.89,1,0,2,1,0,0,0,3
miss,11328,2471,2590,6547,1895,748000,14739,32981,7767,2,2,0,1054,2,1,557.53,1,0,2,1,0,0,0,2
miss,11747,2661,2778,6403,53739,782026,13367,24447,5375,3,3,0,1263,3,2,615.48,1,0,2,1,0,0,0,3
miss,12449,2634,2745,6443,57855,756738,12706,32179,5295,3,3,0,1155,3,1,497.46,1,0,2,1,0,0,0,3
miss,13620,2699,2833,6503,54837,790542,12667,37781,5407,3,3,0,1385,3,1,587.08,1,0,2,1,0,0,0,3
miss,15060,2565,2673,8383,1883,802566,12627,27965,5466,2,2,0,1066,2,1,559.86,1,0,2,1,0,0,0,2
miss,15678,2094,2221,9199,1919,590330,25051,51127,5363,3,3,0,1067,3,2,446.27,1,1,2,1,0,0,0,3
miss,15819,2333,2431,6547,1879,702358,12771,39771,5399,2,2,0,1514,2,1,501.69,1,0,2,1,0,0,0,2
miss,15894,2472,2591,6439,54527,705330,13348,35915,5315,3,3,0,1063,3,1,467.07,1,0,2,1,0,0,0,3
miss,16723,2509,2613,6375,22447,748110,12820,37459,5395,3,3,0,1285,3,1,509.53,1,0,2,1,0,0,0,3
miss,17244,2556,2675,6567,54668,734470,13079,40730,5803,3,3,0,1173,3,1,506.32,1,0,2,1,0,0,0,3
miss,17413,2404,2499,6407,28731,711494,15903,29529,5375,3,3,0,1211,3,1,473.42,1,0,2,1,0,0,0,3
miss,17731,1721,1847,6415,1903,494597,12747,27797,5419,3,3,0,1967,3,2,338.86,1,0,2,1,0,0,0,3
miss,17825,2336,2441,16583,55027,638326,12695,34944,5379,3,3,0,1367,3,1,450.96,1,0,2,1,0,0,0,3
miss,20015,2791,2924,6539,57568,824598,13119,32408,5334,3,3,0,1093,3,2,669.42,1,0,2,1,0,0,0,3
miss,23142,2731,2842,8867,22355,816014,12831,26765,5439,3,3,0,2439,3,1,606.00,1,0,2,1,0,0,0,3
miss,23491,2573,2693,6351,54787,755081,12771,27631,5359,3,3,0,1083,3,1,517.03,1,0,2,1,0,0,0,3
miss,24548,2597,2725,6887,56928,737378,12723,42876,5283,3,3,0,1113,3,1,552.23,1,0,2,1,0,0,0,3
miss,24839,2624,2698,8155,68607,732214,12959,35709,5335,3,3,0,1413,3,1,500.97,1,0,2,1,0,0,0,3
miss,25530,2543,2656,11867,54679,707890,13083,43767,5267,3,3,0,1819,3,2,508.07,1,0,2,1,0,0,0,3
miss,26239,2717,2836,6483,57457,784110,15715,37163,5255,3,3,0,1025,3,1,550.76,1,0,2,1,0,0,0,3
miss,26520,2467,2599,6443,53417,708342,12647,23957,5335,3,3,0,1389,3,2,499.54,1,0,2,1,0,0,0,3
miss,27059,2520,2668,6530,54261,710762,12875,34997,5315,3,3,0,1143,3,1,511.48,1,0,2,1,0,0,0,3
miss,27347,2448,2558,8211,61517,690726,12727,35769,5387,3,3,0,1071,3,1,449.61,1,0,2,1,0,0,0,3
miss,27864,2356,2474,6495,1919,726406,12659,27823,5339,3,3,0,1623,3,1,507.01,1,0,2,1,0,0,0,3
miss,28283,2580,2680,6467,59744,743822,13178,33023,8023,3,3,0,2013,3,1,507.40,1,0,2,1,0,0,0,3
miss,28985,2550,2658,6399,54809,723486,12583,36945,5339,3,3,0,1073,3,1,516.60,1,0,2,1,0,0,0,3
miss,30158,2819,2959,9155,72659,778798,14319,40311,5307,3,3,0,1385,3,1,571.95,1,0,2,1,0,0,0,3
miss,31596,2448,2557,6431,1919,766906,12839,24205,5303,3,3,0,1629,3,1,540.31,1,0,2,1,0,0,0,3
miss,32214,1766,1872,6423,1887,510706,12755,27691,5347,3,3,0,1045,3,2,331.06,1,0,2,1,0,0,0,3
miss,32357,2353,2447,6407,1899,716686,13051,26989,5447,3,3,0,2271,3,1,510.55,1,0,2,1,0,0,0,2
miss,32430,2555,2659,6463,58535,734862,13079,33187,5319,4,4,0,1414,4,1,478.77,1,0,2,1,0,0,0,4
miss,33260,2566,2673,6423,22561,775458,12747,30373,5390,3,3,0,1285,3,1,539.58,1,0,2,1,0,0,0,3
miss,33780,2430,2554,6503,54421,703554,13244,27265,5347,3,3,0,1179,3,1,464.44,1,0,2,1,0,0,0,3
miss,33949,2362,2459,8607,22937,666649,13136,46413,5375,3,3,0,1217,3,1,428.67,1,0,2,1,0,0,0,3
miss,34268,1844,1989,6419,1899,530578,12762,33756,5319,3,3,0,2105,3,2,440.72,1,1,2,1,0,0,0,3
miss,34363,2459,2585,6479,54003,695914,12839,33615,5351,3,3,0,1367,3,1,436.86,1,0,2,1,0,0,0,3
miss,36553,2776,2897,6479,54427,825773,13287,29351,5363,3,3,0,1093,3,2,653.32,1,0,2,1,0,0,0,3
miss,39680,2721,2845,6403,27719,809258,23255,40097,5379,3,3,0,2495,3,1,620.65,1,0,2,1,0,0,0,3
miss,40028,2600,2718,6459,59525,743430,12891,29887,5303,3,3,0,1083,3,1,552.29,1,0,2,1,0,0,0,3
miss,40103,1457,1606,20367,56518,218357,12695,34936,5475,1,1,0,357,1,1,80.35,1,0,2,0,0,0,0,4
miss,41087,2617,2759,10887,57724,745366,12671,34833,5419,3,3,0,1113,3,1,535.23,1,0,2,1,0,0,0,3
miss,41375,2763,2878,10043,76131,778606,12699,30470,5311,3,3,0,1413,3,1,546.70,1,0,2,1,0,0,0,3
miss,41383,1507,1605,6479,57803,248777,14407,33393,5379,1,1,0,485,1,0,88.82,0,0,2,1,0,0,0,4
miss,42069,2340,2452,6471,54631,636382,22623,41397,5267,3,3,0,953,3,1,419.05,1,0,2,1,0,0,0,3
miss,43310,2584,2702,6479,1891,809702,12738,30068,5399,3,3,0,1629,3,1,567.31,1,0,2,1,0,0,0,3
miss,43928,1727,1826,6463,1883,477690,12903,38537,5343,3,3,0,1059,3,1,263.39,1,0,2,1,0,0,0,3
miss,44071,2557,2667,6411,1898,732037,13079,27495,5435,3,3,0,2265,3,1,551.24,1,1,2,1,0,0,0,2
miss,44147,2518,2615,6495,57356,687462,12783,37174,5355,3,3,0,1053,3,1,435.28,1,0,2,1,0,0,0,3
miss,44975,2447,2553,6471,22883,734094,12915,29733,5287,3,3,0,1273,3,1,562.48,1,0,2,1,0,0,0,3
miss,45497,2622,2753,6503,54753,743778,15711,34773,5335,3,3,0,1283,3,1,491.96,1,0,2,1,0,0,0,3
miss,45666,2244,2356,6403,23207,662390,12735,29705,5751,3,3,0,1201,3,1,459.20,1,0,2,1,0,0,0,3
miss,46079,2580,2712,6464,56138,723838,12623,48199,5343,3,3,0,1367,3,1,494.79,1,0,2,1,0,0,0,3
miss,48269,2840,2952,7807,63995,829805,12760,27195,5323,3,3,0,1089,3,1,591.33,1,0,2,1,0,0,0,3
miss,51395,2739,2857,6543,23015,819670,12803,32221,5339,3,3,0,2487,3,2,667.74,1,0,2,1,0,0,0,3
miss,51740,2710,2857,6439,54520,794606,15827,29579,5291,3,3,0,1073,3,1,537.19,1,0,2,1,0,0,0,3
miss,52619,2035,2146,6455,1927,588381,12807,46667,5403,3,3,0,901,3,2,476.24,1,1,2,1,0,0,0,3
miss,52655,2268,2378,6451,4143,638634,12671,29817,5419,3,3,0,657,3,1,417.72,1,0,2,1,0,0,0,3
miss,52685,1620,1721,6478,1895,458917,12711,25449,5419,3,3,0,3147,3,1,353.54,1,0,2,1,0,0,0,3
miss,52800,2540,2665,6439,57269,719502,12903,30061,5391,3,3,0,1101,3,1,510.34,1,0,2,1,0,0,0,3
miss,53089,2660,2786,12291,58639,755666,13135,30642,5371,3,3,0,1421,3,1,529.88,1,0,2,1,0,0,0,3
miss,53779,2392,2505,6579,54459,674114,15743,28199,5423,3,3,0,951,3,1,475.24,1,0,2,1,0,0,0,3
miss,54492,2714,2827,15687,60627,749094,13102,35255,7979,3,3,0,933,3,1,536.19,1,0,2,1,0,0,0,3
miss,54767,2488,2566,6419,53649,710402,12675,33771,5271,2,2,0,1182,2,1,550.16,1,1,2,1,0,0,0,2
miss,55310,2560,2659,6463,53628,745790,12831,29844,5379,3,3,0,1227,3,1,536.34,1,0,2,1,0,0,0,3
miss,55596,2420,2527,6539,56343,686638,12679,33205,5335,3,3,0,1087,3,1,517.73,1,0,2,1,0,0,0,2
miss,56117,2469,2568,9183,1856,758554,12759,30147,5263,3,3,0,1589,3,1,559.85,1,0,2,1,0,0,0,3
miss,56537,2629,2748,6499,53885,765430,12647,33185,5303,3,3,0,1261,3,2,588.60,1,0,2,1,0,0,0,3
miss,57239,2607,2749,6403,54663,755366,13367,35443,5243,3,3,0,1095,3,1,553.66,1,0,2,1,0,0,0,3
miss,58410,2633,2744,6518,53399,772850,12655,30020,5295,3,3,0,1373,3,1,557.92,1,0,2,1,0,0,0,3
miss,59849,2533,2649,6427,1883,780901,12912,36503,5451,3,3,0,1563,3,1,580.05,1,0,2,1,0,0,0,3
miss,60467,1941,2073,6347,4091,547430,12643,39417,5423,3,3,0,1049,3,2,364.41,1,0,2,1,0,0,0,3
miss,60609,2455,2573,6427,1883,720906,28135,42103,5351,3,3,0,2265,3,1,545.95,1,1,2,1,0,0,0,3
miss,60684,2352,2469,9135,59808,671830,12699,24552,5403,3,3,0,1067,3,1,451.89,1,0,2,1,0,0,0,3
miss,61513,2502,2615,6419,24423,748678,13196,25067,5311,3,3,0,1273,3,1,551.84,1,0,2,1,0,0,0,3
miss,62034,2515,2634,6487,57540,720958,12659,30071,5359,3,3,0,1283,3,1,496.09,1,0,2,1,0,0,0,3
miss,62202,2363,2492,6374,29586,675594,12883,38705,5323,3,3,0,1209,3,1,452.07,1,0,2,1,0,0,0,3
miss,62615,2410,2491,6467,56463,678641,12635,28907,7971,3,3,0,1367,3,1,436.95,1,0,2,1,0,0,0,3
miss,64805,2712,2836,6439,54379,794582,12739,35664,5383,3,3,0,1087,3,2,629.89,1,0,2,1,0,0,0,3
miss,67933,2682,2794,6415,23109,829010,12915,27204,5403,3,3,0,2487,3,1,642.89,1,0,2,1,0,0,0,3
miss,68279,2664,2759,6419,65483,764910,13103,33531,5351,3,3,0,1065,3,1,561.36,1,0,2,1,0,0,0,3
miss,69155,2054,2145,6435,1883,607266,15847,28695,5311,3,3,0,893,3,2,449.26,1,1,2,1,0,0,0,3
miss,69192,1933,2022,6488,1879,564900,12767,28036,5319,3,3,0,3201,3,1,322.96,1,1,2,1,0,0,0,3
miss,69223,2075,2184,6412,1894,546141,12715,40161,5379,4,4,0,3352,4,1,332.85,1,0,2,1,0,0,0,4
miss,69338,2586,2706,6479,54777,743770,12783,34417,5523,3,3,0,1113,3,1,540.39,1,0,2,1,0,0,0,3
miss,69629,2696,2785,6459,59904,771050,13144,38247,5319,3,3,0,1419,3,1,536.24,1,0,2,1,0,0,0,3
miss,69735,1529,1650,7111,94331,249350,13095,38489,5375,1,1,0,425,1,1,97.47,1,0,2,0,0,0,0,4
miss,70319,2511,2638,20662,54539,698190,12767,36003,5343,3,3,0,945,3,1,488.96,1,0,2,1,0,0,0,3
miss,71029,2676,2798,6423,54423,777054,13195,34443,5347,3,3,0,1051,3,1,590.32,1,0,2,1,0,0,0,3
miss,71304,2388,2514,6471,56779,678482,12695,28963,5319,2,2,0,976,2,2,500.03,1,0,2,1,0,0,0,2
miss,71849,2520,2622,6451,59906,707798,12839,37867,5391,3,3,0,1149,3,1,482.82,1,0,2,1,0,0,0,3
miss,72133,2407,2520,9167,56459,681833,12723,30427,5359,3,3,0,1097,3,1,497.14,1,0,2,1,0,0,0,3
miss,72653,2362,2450,6511,1971,730854,12767,30815,5283,3,3,0,1593,3,1,534.23,1,0,2,1,0,0,0,2
miss,73074,2638,2764,6479,58840,767210,12867,24059,5243,3,3,0,1261,3,2,607.83,1,0,2,1,0,0,0,3
miss,73775,2521,2641,6491,57551,734850,13104,25159,5223,3,3,0,1101,3,1,510.02,1,0,2,1,0,0,0,3
miss,74949,2693,2819,6431,53832,791358,12763,30015,5383,3,3,0,1381,3,1,587.45,1,0,2,1,0,0,0,3
miss,75809,1475,1689,6203,62935,279456,13027,68439,7143,1,1,0,449,1,0,26.26,0,0,2,0,0,0,0,4
miss,76386,2484,2595,6399,1891,770870,12887,38053,5495,3,3,0,1629,3,1,567.32,1,0,2,1,0,0,0,3
miss,77004,1799,1917,6479,1883,522401,12659,27743,5311,3,3,0,1049,3,2,329.91,1,0,2,1,0,0,0,3
miss,77148,2545,2664,8727,2247,766522,12667,46004,8943,3,3,0,2265,3,1,573.97,1,1,2,1,0,0,0,3
miss,77220,2397,2530,6555,54349,676922,12679,40933,5327,4,4,0,1420,4,1,460.19,1,0,2,1,0,0,0,4
miss,78049,2524,2681,6455,22579,755621,13151,38315,5370,3,3,0,1295,3,1,523.81,1,0,2,1,0,0,0,3
miss,78570,2592,2710,6511,57267,747778,12715,27821,5399,3,3,0,1283,3,1,518.27,1,0,2,1,0,0,0,3
miss,78739,2328,2468,6511,23439,686526,12691,33185,5303,3,3,0,1207,3,1,504.05,1,0,2,1,0,0,0,3
miss,79153,2521,2630,6411,53635,716654,15535,41613,5339,3,3,0,1367,3,1,511.92,1,0,2,1,0,0,0,3
miss,81342,2717,2809,8011,54575,778546,12778,24375,5283,3,3,0,1089,3,1,578.01,1,0,2,1,0,0,0,3
miss,84470,2663,2781,6467,25217,807154,12771,32037,5343,3,3,0,2487,3,1,582.09,1,0,2,1,0,0,0,3
