set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,39680,2,2670867,2672559,417,2670847,16,0,1065101558,1194083328,2,1,0,0,7573,1995,1986,201,0,0
top,33949,0,2303804,2305215,201,2304511,16,0,1065101558,1194083328,2,4,10,10,232011,13109,41752,6219,2553,25014
top,33949,1,2304011,2305349,203,2304511,16,0,1065101558,1194083328,2,1,0,0,26015,6136,1555,5244,0,0
top,33949,2,2304011,2305484,203,2304511,16,0,1065101558,1194083328,2,1,0,0,8874,3219,1486,203,0,0
top,15060,0,1094710,1096401,266,1095295,16,0,1065101558,1194083328,2,4,10,10,298465,24440,46392,13916,2573,22784
top,15060,1,1094710,1096583,266,1095295,16,0,1065101558,1194083328,2,1,0,0,26893,2216,2034,5234,0,0
top,34363,0,2330442,2331771,230,2331007,16,0,1065101558,1194083328,2,4,10,10,253201,26337,36067,11247,2560,23178
top,34363,1,2330442,2331928,230,2331007,16,0,1065101558,1194083328,2,1,0,0,28372,3922,1590,5254,0,0
top,34363,2,2330664,2332084,222,2331007,16,0,1065101558,1194083328,2,1,0,0,16131,3706,3774,221,0,0
top,32214,0,2192842,2194224,170,2192383,16,0,1065101558,1194083328,2,4,10,10,188483,11701,26806,10056,2570,22720
top,32214,1,2192842,2194338,170,2192383,16,0,1065101558,1194083328,2,1,0,0,29444,8847,2352,5234,0,0
top,32214,2,2193023,2194452,181,2193535,16,0,1065101558,1194083328,2,4,10,10,27265,3659,1572,86,270,16268
top,15678,0,1134442,1135942,170,1134079,16,0,1065101558,1194083328,2,4,10,10,218487,21222,18832,12294,2522,19141
top,15678,1,1134623,1136056,181,1134847,16,0,1065101558,1194083328,2,4,10,10,29276,3923,2315,100,273,16252
top,15678,2,1134623,1136170,181,1134847,16,0,1065101558,1194083328,2,1,0,0,22782,3856,2329,5230,0,0
top,20015,0,1412146,1413498,182,1412095,16,0,1065101558,1194083328,2,4,10,10,273189,24597,42210,13952,2564,22944
top,20015,1,1412146,1413619,182,1412095,16,0,1065101558,1194083328,2,1,0,0,27870,2403,2768,5245,0,0
top,20015,2,1412327,1413739,181,1412479,16,0,1065101558,1194083328,2,4,10,10,26057,2097,2029,86,281,16262
top,8011,0,643909,645257,185,644479,16,0,1065101558,1194083328,2,4,10,10,302291,25265,50556,15068,2561,22908
top,8011,1,643909,645379,185,644479,16,0,1065101558,1194083328,2,1,0,0,26687,2911,1326,5236,0,0
top,8011,2,644094,645501,185,644479,16,0,1065101558,1194083328,2,1,0,0,7336,2626,1262,186,0,0
top,1289,0,213642,214971,238,214015,16,0,1065101558,1194083328,2,4,10,10,249873,28186,37528,10100,704,25358
top,1289,1,213642,215127,238,214015,16,0,1065101558,1194083328,2,1,0,0,29544,3843,2222,5228,0,0
top,1289,2,213642,215282,238,214015,16,0,1065101558,1194083328,2,1,0,0,19774,13611,2167,189,0,0
