set,block,ordinal,source_center,destination_center,half,model_timestamp,model_order,lambda_bits,gamma_bits,sample_rate_bits,norm_strategy,cache_path,local_difference,shared_difference,addgrain_cycles,select_cycles,model_near_cycles,cache_lookup_cycles,polynomial_cycles,gain_cycles
top,24839,2,1721075,1722490,236,1721215,16,0,1065101558,1194083328,2,1,0,0,9466,3194,1983,193,0,0
top,41087,0,2760709,2762057,185,2761087,16,0,1065101558,1194083328,2,4,10,10,348434,78321,31556,8182,8372,50499
top,41087,1,2760709,2762179,185,2761087,16,0,1065101558,1194083328,2,1,0,0,29409,5699,2043,1745,0,0
top,41087,2,2760894,2762301,185,2761087,16,0,1065101558,1194083328,2,1,0,0,9055,2717,1975,200,0,0
top,36552,0,2470546,2471898,182,2470399,16,0,1065101558,1194083328,2,4,10,10,358800,77671,27176,10943,12672,53597
top,36552,1,2470546,2472019,182,2470399,16,0,1065101558,1194083328,2,1,0,0,28766,5103,2750,1755,0,0
top,36552,2,2470727,2472139,181,2470783,16,0,1065101558,1194083328,2,4,10,10,31053,2116,2048,73,1834,16957
top,1290,0,213642,215127,238,214015,16,0,1065101558,1194083328,2,4,10,10,332812,63102,29220,12450,16692,53083
top,1290,1,213642,215282,238,214015,16,0,1065101558,1194083328,2,1,0,0,27145,3966,2238,1749,0,0
top,1290,2,213642,215438,238,214015,16,0,1065101558,1194083328,2,1,0,0,9526,3688,2187,196,0,0
top,40029,0,2693023,2694375,180,2693503,16,0,1065101558,1194083328,2,4,10,10,343978,80745,19223,9753,11069,50393
top,40029,1,2693023,2694494,180,2693503,16,0,1065101558,1194083328,2,1,0,0,25503,2845,1311,1739,0,0
top,40029,2,2693203,2694614,180,2693503,16,0,1065101558,1194083328,2,1,0,0,7957,2576,1302,185,0,0
top,32430,0,2206604,2208015,175,2207359,16,0,1065101558,1194083328,2,4,10,10,323412,72693,28875,9745,8333,45433
top,32430,1,2206782,2208132,177,2207359,16,0,1065101558,1194083328,2,1,0,0,34405,11321,1575,1753,0,0
top,32430,2,2206782,2208249,177,2207359,16,0,1065101558,1194083328,2,1,0,0,8793,2942,1503,200,0,0
top,32430,3,2206958,2208366,176,2207359,16,0,1065101558,1194083328,2,1,0,0,8316,2900,1505,177,0,0
top,33781,0,2293195,2294549,194,2293759,16,0,1065101558,1194083328,2,4,10,10,336018,78717,29761,12450,5656,47755
top,33781,1,2293195,2294682,194,2293759,16,0,1065101558,1194083328,2,1,0,0,25802,6161,1342,1751,0,0
top,33781,2,2293392,2294816,197,2293759,16,0,1065101558,1194083328,2,1,0,0,8257,3124,1298,195,0,0
top,875,0,187211,188549,207,187903,16,0,1065101558,1194083328,2,4,10,10,282820,59800,20728,12434,9510,41003
top,875,1,187211,188683,207,187903,16,0,1065101558,1194083328,2,1,0,0,29020,3462,1556,2907,0,0
top,875,2,187211,188818,207,187903,16,0,1065101558,1194083328,2,1,0,0,8505,3255,1528,199,0,0
top,8010,0,643724,645135,183,644479,16,0,1065101558,1194083328,2,4,10,10,341396,75108,29666,9743,9516,45415
top,8010,1,643909,645257,185,644479,16,0,1065101558,1194083328,2,1,0,0,25775,2975,1341,1757,0,0
top,8010,2,643909,645379,185,644479,16,0,1065101558,1194083328,2,1,0,0,8187,2658,1304,196,0,0
top,32358,0,2202011,2203353,378,2201983,16,0,1065101558,1194083328,2,4,10,10,342362,73522,28859,7061,8370,56287
top,32358,1,2202011,2203639,378,2201983,16,0,1065101558,1194083328,2,1,0,0,28681,3589,2745,1752,0,0
top,32358,2,2202011,2203925,378,2201983,16,0,1065101558,1194083328,2,1,0,0,9776,3307,2660,200,0,0
top,23490,0,1634444,1635855,179,1635199,16,0,1065101558,1194083328,2,4,10,10,361266,72289,24069,12487,11028,55716
top,23490,1,1634623,1635975,180,1635199,16,0,1065101558,1194083328,2,1,0,0,31223,8269,1323,1749,0,0
top,23490,2,1634623,1636094,180,1635199,16,0,1065101558,1194083328,2,1,0,0,8110,2522,1295,196,0,0
top,34269,0,2324204,2325726,573,2324095,16,0,1065101558,1194083328,2,4,10,10,212852,41630,16454,4358,5671,26623
top,34269,1,2324443,2325871,216,2324479,16,0,1065101558,1194083328,2,4,10,10,29797,4046,2370,64,257,15951
top,34269,2,2324636,2326017,193,2324479,16,0,1065101558,1194083328,2,1,0,0,26222,3994,2358,1751,0,0
top,17730,0,1265804,1267326,573,1265791,16,0,1065101558,1194083328,2,4,10,10,217308,52509,8617,7035,6105,29279
top,17730,1,1266043,1267471,216,1266175,16,0,1065101558,1194083328,2,4,10,10,28883,4068,2356,64,263,15993
top,33259,0,2259644,2261055,212,2260351,16,0,1065101558,1194083328,2,4,10,10,341444,69798,26853,12478,11064,43441
top,33259,1,2259863,2261196,215,2260351,16,0,1065101558,1194083328,2,1,0,0,31593,8423,1361,1745,0,0
top,33259,2,2259863,2261337,215,2260351,16,0,1065101558,1194083328,2,1,0,0,11088,5432,1300,192,0,0
top,24548,0,1702309,1703657,185,1702783,16,0,1065101558,1194083328,2,4,10,10,336976,72826,24489,9725,11475,48097
top,24548,1,1702309,1703779,185,1702783,16,0,1065101558,1194083328,2,1,0,0,25039,2940,1373,1743,0,0
top,24548,2,1702494,1703901,185,1702783,16,0,1065101558,1194083328,2,1,0,0,7761,2682,1298,196,0,0
top,28985,0,1986236,1987575,182,1986943,16,0,1065101558,1194083328,2,4,10,10,336252,78380,21850,12486,7258,53065
top,28985,1,1986236,1987696,182,1986943,16,0,1065101558,1194083328,2,1,0,0,25663,3165,1336,1741,0,0
top,28985,2,1986407,1987816,171,1986943,16,0,1065101558,1194083328,2,1,0,0,8030,2882,1314,192,0,0
top,9983,0,769964,771375,226,769663,16,0,1065101558,1194083328,2,4,10,10,309114,68101,29539,12450,8335,39773
top,9983,1,769964,771526,226,769663,16,0,1065101558,1194083328,2,1,0,0,30967,9405,2344,1755,0,0
top,9983,2,769964,771677,226,769663,16,0,1065101558,1194083328,2,1,0,0,10239,3662,2261,196,0,0
top,16723,0,1201463,1202796,215,1202047,16,0,1065101558,1194083328,2,4,10,10,343730,78372,17582,12468,19165,47817
top,16723,1,1201463,1202937,215,1202047,16,0,1065101558,1194083328,2,1,0,0,25734,3047,1343,1743,0,0
top,16723,2,1201674,1203079,211,1202047,16,0,1065101558,1194083328,2,1,0,0,8059,2804,1304,203,0,0
top,39680,0,2670450,2672007,412,2670847,16,0,1065101558,1194083328,2,4,10,10,375194,80377,31431,9724,13722,55955
top,39680,1,2670867,2672283,417,2670847,16,0,1065101558,1194083328,2,1,0,0,26730,2297,2081,1751,0,0
top,39680,2,2670867,2672559,417,2670847,16,0,1065101558,1194083328,2,1,0,0,23551,7265,2006,191,0,0
top,31595,0,2153110,2154619,266,2153599,16,0,1065101558,1194083328,2,4,10,10,344530,72094,29423,12514,8395,57517
top,31595,1,2153110,2154801,266,2153599,16,0,1065101558,1194083328,2,1,0,0,25659,2263,2052,1745,0,0
top,31595,2,2153110,2154983,266,2153599,16,0,1065101558,1194083328,2,1,0,0,7774,2004,1985,185,0,0
top,11327,0,855949,857411,284,856447,16,0,1065101558,1194083328,2,4,10,10,347232,70860,28966,16100,9883,56081
top,11327,1,856212,857588,263,856447,16,0,1065101558,1194083328,2,1,0,0,27382,3476,2068,1753,0,0
top,11327,2,856212,857766,263,856447,16,0,1065101558,1194083328,2,1,0,0,9114,3114,1985,196,0,0
top,27347,0,1881342,1882701,178,1881727,16,0,1065101558,1194083328,2,4,10,10,303382,71122,18558,9760,11500,39925
